X,Y,Z,Calle,Comuna,Fecha,Hora Fin,Hora Inicio,ID,Ranking Regional,n,Largo km,Velocidad km/h
-71.2149339999688,-33.6913844999995,0, Manso, Melipilla, 14/03/2025, 17:00, 16:10, Melipilla-334,3017.0, 0.83 hrs, 0.502 , 23.44 
-71.2063879875334,-33.7194139909593,0, Ruta G-646, Melipilla, 14/03/2025, 07:50, 07:20, Melipilla-32,3034.0, 0.5 hrs, 0.596 , 24.98 
-71.217634,-33.6985735,0, Silva Chávez, Melipilla, 14/03/2025, 19:50, 19:25, Melipilla-447,3318.5, 0.42 hrs, 0.61 , 17.00 
-71.1678569999537,-33.6751279996583,0, ByPass Melipilla, Melipilla, 14/03/2025, 21:35, 19:40, Melipilla-454,3537.0, 1.92 hrs, 0.382 , 15.72 
-71.2180390053888,-33.6958964995158,0, Manuel Benítez, Melipilla, 14/03/2025, 19:10, 17:25, Melipilla-381,3646.0, 1.75 hrs, 0.376 , 12.19 
-71.2149339999688,-33.6913844999995,0, Manso, Melipilla, 14/03/2025, 18:50, 18:20, Melipilla-415,3800.0, 0.5 hrs, 0.502 , 23.36 
-71.217690000228,-33.6993920052898,0, Silva Chávez, Melipilla, 14/03/2025, 20:25, 20:00, Melipilla-460,4080.0, 0.42 hrs, 0.513 , 24.04 
-71.2149339999688,-33.6913844999995,0, Manso, Melipilla, 14/03/2025, 18:05, 17:40, Melipilla-388,4213.0, 0.42 hrs, 0.502 , 24.99 
-71.2100909068199,-33.6852989856259,0, Vargas, Melipilla, 14/03/2025, 08:40, 08:00, Melipilla-63,4510.5, 0.67 hrs, 0.398 , 19.70 
-71.2155724990368,-33.6800880000918,0, Av. Vicuña Mackenna, Melipilla, 14/03/2025, 15:20, 14:10, Melipilla-264,4629.5, 1.17 hrs, 0.337 , 21.22 
-71.167453,-33.672217,0, ByPass Melipilla, Melipilla, 14/03/2025, 10:55, 10:15, Melipilla-129,5019.0, 0.67 hrs, 0.364 , 14.21 
-71.1652430438181,-33.6699044734373,0, Salida > Variante Lago Rapel, Melipilla, 14/03/2025, 18:15, 17:00, Melipilla-361,5402.0, 1.25 hrs, 0.29 , 19.05 
-71.2149339999688,-33.6913844999995,0, Manso, Melipilla, 14/03/2025, 10:40, 10:25, Melipilla-136,5481.0, 0.25 hrs, 0.502 , 23.17 
-71.2187359988694,-33.6858475000695,0, Arturo Prat, Melipilla, 14/03/2025, 16:05, 15:40, Melipilla-317,5574.5, 0.42 hrs, 0.391 , 23.77 
-71.2149504999999,-33.696093,0, Manuel Benítez, Melipilla, 14/03/2025, 14:30, 13:45, Melipilla-252,5592.0, 0.75 hrs, 0.316 , 17.77 
-71.2200355027287,-33.6797909997029,0, Av. Vicuña Mackenna, Melipilla, 14/03/2025, 11:55, 11:40, Melipilla-184,5867.5, 0.25 hrs, 0.466 , 23.68 
-71.2149504999999,-33.696093,0, Manuel Benítez, Melipilla, 14/03/2025, 20:50, 19:25, Melipilla-448,5982.5, 1.42 hrs, 0.254 , 05.76 
-71.216727,-33.7024205,0, Camino Viejo, Melipilla, 14/03/2025, 21:20, 16:30, Melipilla-347,6048.0, 4.83 hrs, 0.225 , 11.92 
-71.2107369929481,-33.6910055005929,0, Barrales, Melipilla, 14/03/2025, 08:45, 08:25, Melipilla-85,6064.5, 0.33 hrs, 0.395 , 22.86 
-71.214814,-33.6787865,0, Padre Demetrio Bravo, Melipilla, 14/03/2025, 14:45, 14:25, Melipilla-271,6246.5, 0.33 hrs, 0.381 , 11.64 
-71.2067039767746,-33.7196264852487,0, Ruta G-646, Melipilla, 14/03/2025, 08:30, 08:05, Melipilla-70,6430.0, 0.42 hrs, 0.334 , 20.88 
-71.1728505024117,-33.6482680032314,0, , Melipilla, 14/03/2025, 13:25, 13:10, Melipilla-228,6593.0, 0.25 hrs, 0.411 , 20.52 
-71.2129629785624,-33.7103414754596,0, , Melipilla, 14/03/2025, 08:35, 07:15, Melipilla-23,6907.0, 1.33 hrs, 0.218 , 18.89 
-71.2087780057173,-33.6830589995951,0, Arza, Melipilla, 14/03/2025, 08:35, 08:00, Melipilla-51,6979.5, 0.58 hrs, 0.267 , 18.76 
-71.2095140003068,-33.6835905059464,0, Egaña, Melipilla, 14/03/2025, 08:35, 08:00, Melipilla-64,7235.0, 0.58 hrs, 0.256 , 20.39 
-71.2149504999999,-33.696093,0, Manuel Benítez, Melipilla, 14/03/2025, 15:05, 14:45, Melipilla-284,7392.5, 0.33 hrs, 0.316 , 13.73 
-71.2126330001618,-33.6851034999882,0, Vargas, Melipilla, 14/03/2025, 12:00, 11:35, Melipilla-178,7423.0, 0.42 hrs, 0.286 , 21.12 
-71.2129629785624,-33.7103414754596,0, , Melipilla, 14/03/2025, 12:00, 11:10, Melipilla-159,7627.5, 0.83 hrs, 0.218 , 15.72 
-71.1675799860544,-33.6721301115649,0, Salida > Lago Rapel, Melipilla, 14/03/2025, 17:55, 17:30, Melipilla-384,7927.5, 0.42 hrs, 0.263 , 22.71 
-71.2123225003142,-33.6825455062724,0, Barros, Melipilla, 14/03/2025, 08:25, 08:00, Melipilla-57,8119.5, 0.42 hrs, 0.256 , 14.16 
-71.2134949984202,-33.6850410001148,0, Vargas, Melipilla, 14/03/2025, 19:30, 19:05, Melipilla-434,8284.5, 0.42 hrs, 0.251 , 20.71 
-71.2193970002282,-33.6798564999776,0, Av. Vicuña Mackenna, Melipilla, 14/03/2025, 11:05, 10:50, Melipilla-146,8588.5, 0.25 hrs, 0.307 , 23.75 
-71.2300905,-33.6720035,0, Los Maitenes, Melipilla, 14/03/2025, 15:50, 15:30, Melipilla-306,8875.5, 0.33 hrs, 0.256 , 06.86 
-71.2163875,-33.7022475,0, Capellán Asartur, Melipilla, 14/03/2025, 20:10, 19:35, Melipilla-452,8957.5, 0.58 hrs, 0.204 , 15.14 
-71.2149504999999,-33.696093,0, Manuel Benítez, Melipilla, 14/03/2025, 09:10, 08:30, Melipilla-89,9658.0, 0.67 hrs, 0.177 , 15.21 
-71.2162954999053,-33.6807504986841,0, Silva Chávez, Melipilla, 14/03/2025, 14:50, 14:35, Melipilla-278,9671.5, 0.25 hrs, 0.265 , 15.55 
-71.1675799860544,-33.6721301115649,0, Salida > Lago Rapel, Melipilla, 14/03/2025, 19:05, 18:50, Melipilla-429,9736.0, 0.25 hrs, 0.263 , 18.79 
-71.2063174952341,-33.6967499990463,0, Camino El Bajo, Melipilla, 14/03/2025, 08:30, 08:15, Melipilla-75,9983.5, 0.25 hrs, 0.255 , 20.36 
-71.216727,-33.7024205,0, Camino Viejo, Melipilla, 14/03/2025, 15:50, 15:35, Melipilla-315,10884.5, 0.25 hrs, 0.225 , 19.94 
-71.2155842130683,-33.6707680035356,0, Cristóbal Colón, Melipilla, 14/03/2025, 08:20, 08:00, Melipilla-61,11255.0, 0.33 hrs, 0.189 , 18.00 
-71.2163875,-33.7022475,0, Capellán Asartur, Melipilla, 14/03/2025, 18:45, 18:30, Melipilla-419,11647.5, 0.25 hrs, 0.204 , 15.01 
-71.2158405,-33.678711,0, Padre Demetrio Bravo, Melipilla, 14/03/2025, 14:00, 13:45, Melipilla-253,12159.0, 0.25 hrs, 0.19 , 12.06 
-71.2158405,-33.678711,0, Padre Demetrio Bravo, Melipilla, 14/03/2025, 18:05, 17:50, Melipilla-400,12159.0, 0.25 hrs, 0.19 , 16.45 
-71.2077720001446,-33.6800895012977,0, Alcalde, Melipilla, 14/03/2025, 19:50, 19:30, Melipilla-450,12509.0, 0.33 hrs, 0.147 , 12.63 
-70.608797,-33.588665,0, Caletera Acceso Sur, La Pintana, 14/03/2025, 08:45, 07:15, La Pintana-15,610.0, 1.5 hrs, 1.096 , 24.98 
-70.6279515,-33.5897525,0, Av. Santa Rosa, La Pintana, 14/03/2025, 18:55, 17:20, La Pintana-240,1203.0, 1.58 hrs, 0.739 , 20.06 
-70.6279515,-33.5897525,0, Av. Santa Rosa, La Pintana, 14/03/2025, 14:05, 12:50, La Pintana-125,1358.0, 1.25 hrs, 0.739 , 23.07 
-70.6314515017748,-33.582733499821,0, Baldomero Lillo, La Pintana, 14/03/2025, 08:45, 07:45, La Pintana-25,3036.0, 1.0 hrs, 0.473 , 16.72 
-70.6332885,-33.5768595,0, Av. Lo Martínez, La Pintana, 14/03/2025, 08:20, 07:55, La Pintana-38,3641.0, 0.42 hrs, 0.562 , 23.53 
-70.6096075000023,-33.5855860002971,0, Caletera Acceso Sur, La Pintana, 14/03/2025, 17:55, 16:55, La Pintana-227,3730.0, 1.0 hrs, 0.413 , 21.54 
-70.6112914994546,-33.5810860100226,0, Salida a Av. Gabriela, La Pintana, 14/03/2025, 18:00, 14:10, La Pintana-164,3746.0, 3.83 hrs, 0.346 , 15.96 
-70.613489,-33.583646,0, Av. Gabriela, La Pintana, 14/03/2025, 20:05, 19:40, La Pintana-316,3881.5, 0.42 hrs, 0.534 , 19.37 
-70.6112914994546,-33.5810860100226,0, Salida a Av. Gabriela, La Pintana, 14/03/2025, 21:45, 20:15, La Pintana-332,4219.0, 1.5 hrs, 0.346 , 12.47 
-70.6321990022084,-33.5783364998151,0, Rey Don Felipe, La Pintana, 14/03/2025, 08:15, 07:50, La Pintana-34,4590.5, 0.42 hrs, 0.466 , 13.16 
-70.614482,-33.583785,0, Av. Gabriela, La Pintana, 14/03/2025, 19:35, 19:20, La Pintana-306,4674.5, 0.25 hrs, 0.59 , 24.34 
-70.6119965,-33.5855995,0, Miguel Ángel, La Pintana, 14/03/2025, 17:45, 16:50, La Pintana-222,4716.0, 0.92 hrs, 0.352 , 22.91 
-70.6192819997653,-33.5858575021561,0, Juanita, La Pintana, 14/03/2025, 08:45, 07:50, La Pintana-36,4916.0, 0.92 hrs, 0.339 , 16.72 
-70.6203754991638,-33.5552200036981,0, Las Parcelas, La Pintana, 14/03/2025, 13:35, 13:10, La Pintana-135,4987.0, 0.42 hrs, 0.433 , 23.11 
-70.6293724822743,-33.565792502011,0, Av. Observatorio, La Pintana, 14/03/2025, 13:50, 13:15, La Pintana-137,5274.5, 0.58 hrs, 0.361 , 08.22 
-70.613489,-33.583646,0, Av. Gabriela, La Pintana, 14/03/2025, 21:10, 20:45, La Pintana-343,5387.0, 0.42 hrs, 0.404 , 22.61 
-70.6192819997653,-33.5858575021561,0, Juanita, La Pintana, 14/03/2025, 19:00, 17:45, La Pintana-248,5582.0, 1.25 hrs, 0.28 , 14.37 
-70.6192819997653,-33.5858575021561,0, Juanita, La Pintana, 14/03/2025, 14:00, 13:20, La Pintana-140,5588.5, 0.67 hrs, 0.327 , 16.11 
-70.6119965,-33.5855995,0, Miguel Ángel, La Pintana, 14/03/2025, 08:40, 08:10, La Pintana-53,5740.0, 0.5 hrs, 0.352 , 24.74 
-70.6325325053051,-33.5656284993445,0, Av. Observatorio, La Pintana, 14/03/2025, 08:15, 07:45, La Pintana-30,6095.0, 0.5 hrs, 0.33 , 24.30 
-70.6633799995359,-33.5858764984066,0, Av. San Francisco, La Pintana, 14/03/2025, 18:00, 17:15, La Pintana-238,6505.5, 0.75 hrs, 0.267 , 20.10 
-70.6325325053051,-33.5656284993445,0, Av. Observatorio, La Pintana, 14/03/2025, 18:40, 18:10, La Pintana-265,6571.0, 0.5 hrs, 0.303 , 23.19 
-70.6306389978539,-33.5828035001692,0, Baldomero Lillo, La Pintana, 14/03/2025, 16:55, 16:20, La Pintana-206,6652.0, 0.58 hrs, 0.284 , 23.09 
-70.6633799995359,-33.5858764984066,0, Av. San Francisco, La Pintana, 14/03/2025, 08:05, 07:30, La Pintana-21,6979.5, 0.58 hrs, 0.267 , 20.91 
-70.627248,-33.583182,0, Rosa Ester, La Pintana, 14/03/2025, 14:10, 13:35, La Pintana-149,7045.0, 0.58 hrs, 0.264 , 21.09 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Pintana, 14/03/2025, 20:35, 19:35, La Pintana-311,7124.5, 1.0 hrs, 0.223 , 16.66 
-70.65796797337,-33.5725545375988,0, Martín Sánchez, La Pintana, 14/03/2025, 08:10, 07:45, La Pintana-28,7705.0, 0.42 hrs, 0.274 , 14.12 
-70.6297947535925,-33.5859184912953,0, Av. Gabriela, La Pintana, 14/03/2025, 08:45, 08:10, La Pintana-51,7730.5, 0.58 hrs, 0.238 , 16.24 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Pintana, 14/03/2025, 17:30, 16:50, La Pintana-226,7862.5, 0.67 hrs, 0.223 , 16.26 
-70.6293725,-33.5657925,0, Av. Observatorio, La Pintana, 14/03/2025, 08:25, 08:00, La Pintana-46,8189.5, 0.42 hrs, 0.254 , 11.01 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Pintana, 14/03/2025, 08:25, 07:50, La Pintana-32,8192.5, 0.58 hrs, 0.223 , 17.31 
-70.6313759935004,-33.5784065006866,0, Rey Don Felipe, La Pintana, 14/03/2025, 14:25, 14:10, La Pintana-162,8430.0, 0.25 hrs, 0.312 , 21.53 
-70.625962995263,-33.5950790001903,0, El Ombú, La Pintana, 14/03/2025, 08:20, 08:00, La Pintana-47,8990.5, 0.33 hrs, 0.253 , 18.12 
-70.6294744843469,-33.5595404963913,0, Av. Santo Tomás, La Pintana, 14/03/2025, 18:35, 18:10, La Pintana-266,9184.5, 0.42 hrs, 0.223 , 14.56 
-70.619674,-33.5834129936273,0, Juanita, La Pintana, 14/03/2025, 19:05, 18:50, La Pintana-284,9882.0, 0.25 hrs, 0.258 , 16.05 
-70.655307,-33.5625395,0, Av. Observatorio, La Pintana, 14/03/2025, 08:15, 07:50, La Pintana-33,10020.5, 0.42 hrs, 0.203 , 20.19 
-70.6192819997653,-33.5858575021561,0, Juanita, La Pintana, 14/03/2025, 19:35, 19:20, La Pintana-305,10230.0, 0.25 hrs, 0.246 , 22.51 
-70.6314019776731,-33.5641973758247,0, Poeta Ángel Pimentel, La Pintana, 14/03/2025, 19:15, 18:55, La Pintana-287,10660.5, 0.33 hrs, 0.205 , 16.78 
-70.655307,-33.5625395,0, Av. Observatorio, La Pintana, 14/03/2025, 14:00, 13:40, La Pintana-151,10723.5, 0.33 hrs, 0.203 , 18.07 
-70.6293725,-33.5657925,0, Av. Observatorio, La Pintana, 14/03/2025, 19:05, 18:35, La Pintana-280,11251.5, 0.5 hrs, 0.151 , 13.03 
-70.6124735,-33.581166,0, Rosa Ester, La Pintana, 14/03/2025, 18:05, 17:50, La Pintana-251,11714.5, 0.25 hrs, 0.202 , 20.78 
-70.6294745,-33.5595405,0, Av. Santo Tomás, La Pintana, 14/03/2025, 19:20, 19:05, La Pintana-295,11925.5, 0.25 hrs, 0.197 , 17.77 
-70.6293725,-33.5657925,0, Av. Observatorio, La Pintana, 14/03/2025, 16:55, 16:40, La Pintana-218,13356.5, 0.25 hrs, 0.151 , 13.13 
-70.5591450314028,-33.5157089391988,0, Av. Tobalaba, La Florida, 14/03/2025, 15:15, 12:20, La Florida-340,569.0, 2.92 hrs, 0.933 , 22.78 
-70.5898910002229,-33.5535070000076,0, Av. San José de la Estrella, La Florida, 14/03/2025, 20:55, 17:10, La Florida-632,772.0, 3.75 hrs, 0.798 , 20.18 
-70.5813645,-33.5378355,0, Ecuador, La Florida, 14/03/2025, 19:20, 17:20, La Florida-650,863.0, 2.0 hrs, 0.831 , 22.65 
-70.5500230012226,-33.5149550305658,0, María Angélica, La Florida, 14/03/2025, 08:40, 07:10, La Florida-53,869.0, 1.5 hrs, 0.901 , 20.77 
-70.5898910002229,-33.5535070000076,0, Av. San José de la Estrella, La Florida, 14/03/2025, 08:30, 07:30, La Florida-61,971.5, 1.0 hrs, 1.01 , 21.62 
-70.5657172338505,-33.5182104992588,0, Palena, La Florida, 14/03/2025, 14:15, 13:20, La Florida-417,994.0, 0.92 hrs, 1.067 , 15.15 
-70.5656181187142,-33.5436370015599,0, Santa Amalia, La Florida, 14/03/2025, 21:15, 17:05, La Florida-624,1120.0, 4.17 hrs, 0.671 , 17.12 
-70.601182,-33.5568315,0, Av. Santa Raquel, La Florida, 14/03/2025, 20:00, 18:15, La Florida-721,1155.0, 1.75 hrs, 0.739 , 14.53 
-70.539858,-33.5132525,0, Macul Alto, La Florida, 14/03/2025, 08:35, 07:00, La Florida-45,1252.0, 1.58 hrs, 0.723 , 14.88 
-70.6065719998197,-33.5383350000498,0, Dr. Sótero del Río, La Florida, 14/03/2025, 21:30, 20:30, La Florida-888,1442.0, 1.0 hrs, 0.768 , 19.98 
-70.6065719998197,-33.5383350000498,0, Dr. Sótero del Río, La Florida, 14/03/2025, 09:10, 08:05, La Florida-171,1479.0, 1.08 hrs, 0.735 , 21.94 
-70.5841755,-33.535913,0, Rojas Magallanes, La Florida, 14/03/2025, 09:45, 07:30, La Florida-66,1543.0, 2.25 hrs, 0.608 , 24.36 
-70.6010125002955,-33.5597899987224,0, Av. Santa Raquel, La Florida, 14/03/2025, 22:05, 19:15, La Florida-806,1849.5, 2.83 hrs, 0.544 , 16.26 
-70.5693354998587,-33.5218319983314,0, Alicahue, La Florida, 14/03/2025, 13:35, 13:00, La Florida-377,1950.0, 0.58 hrs, 0.784 , 23.83 
-70.5609419998748,-33.5249985004999,0, Jardín Alto, La Florida, 14/03/2025, 13:45, 12:35, La Florida-347,2020.0, 1.17 hrs, 0.584 , 18.02 
-70.5776779987206,-33.532313499791,0, Av. Santa Julia, La Florida, 14/03/2025, 18:55, 17:45, La Florida-673,2067.0, 1.17 hrs, 0.578 , 16.51 
-70.5835225008221,-33.5253724949498,0, García Hurtado de Mendoza, La Florida, 14/03/2025, 08:30, 07:35, La Florida-69,2081.0, 0.92 hrs, 0.617 , 24.35 
-70.5911430015716,-33.5471064999764,0, Av. Trinidad, La Florida, 14/03/2025, 08:35, 07:50, La Florida-113,2152.0, 0.75 hrs, 0.645 , 22.46 
-70.5787275,-33.518445,0, Nazario Chacón Zamora, La Florida, 14/03/2025, 13:00, 12:35, La Florida-350,2153.5, 0.42 hrs, 0.932 , 15.62 
-70.5895905,-33.5502435,0, José Miguel Carrera, La Florida, 14/03/2025, 19:35, 17:55, La Florida-684,2215.0, 1.67 hrs, 0.517 , 19.98 
-70.5911005010321,-33.5433869999792,0, Santa Amalia, La Florida, 14/03/2025, 14:35, 13:55, La Florida-476,2385.0, 0.67 hrs, 0.636 , 22.91 
-70.5630170281527,-33.5182505067003,0, Palena, La Florida, 14/03/2025, 08:45, 07:50, La Florida-106,2434.5, 0.92 hrs, 0.564 , 13.36 
-70.5993094762909,-33.5503380000125,0, José Miguel Carrera, La Florida, 14/03/2025, 08:50, 08:00, La Florida-140,2446.0, 0.83 hrs, 0.577 , 19.05 
-70.5672304919444,-33.5206734931187,0, Diagonal Santa Irene, La Florida, 14/03/2025, 13:45, 13:00, La Florida-382,2499.5, 0.75 hrs, 0.586 , 19.62 
-70.5692555004885,-33.5209050055013,0, Alicahue, La Florida, 14/03/2025, 08:25, 07:45, La Florida-101,2502.0, 0.67 hrs, 0.612 , 20.00 
-70.5535179836031,-33.5355604953672,0, Rojas Magallanes, La Florida, 14/03/2025, 14:15, 13:00, La Florida-368,2548.0, 1.25 hrs, 0.508 , 17.47 
-70.5468997059922,-33.5124094816298,0, Av. Departamental, La Florida, 14/03/2025, 19:50, 18:35, La Florida-756,2694.5, 1.25 hrs, 0.488 , 17.30 
-70.5535735,-33.505916,0, Av. Consistorial, La Florida, 14/03/2025, 07:50, 07:35, La Florida-78,2736.0, 0.25 hrs, 1.352 , 14.77 
-70.5895434911019,-33.5301754995778,0, Perpetua Freire, La Florida, 14/03/2025, 08:05, 07:40, La Florida-83,2936.0, 0.42 hrs, 0.674 , 23.96 
-70.5653360342923,-33.5436440000086,0, Santa Amalia, La Florida, 14/03/2025, 08:10, 07:40, La Florida-84,3104.0, 0.5 hrs, 0.587 , 24.16 
-70.5932359401269,-33.5283500002335,0, Gerónimo de Alderete, La Florida, 14/03/2025, 08:45, 08:00, La Florida-151,3115.0, 0.75 hrs, 0.507 , 18.03 
-70.597298469062,-33.5222665365632,0, Av. Walker Martínez, La Florida, 14/03/2025, 21:35, 20:50, La Florida-927,3302.5, 0.75 hrs, 0.486 , 22.56 
-70.5984345,-33.562086,0, María Elena, La Florida, 14/03/2025, 16:45, 15:55, La Florida-559,3318.5, 0.83 hrs, 0.47 , 19.10 
-70.5878760007501,-33.5610055000769,0, María Elena, La Florida, 14/03/2025, 19:05, 18:25, La Florida-742,3369.0, 0.67 hrs, 0.498 , 15.54 
-70.5982849992314,-33.5199234996405,0, Serafín Zamora, La Florida, 14/03/2025, 19:35, 17:10, La Florida-629,3393.0, 2.42 hrs, 0.385 , 22.06 
-70.6017587214126,-33.5285500143632,0, Gerónimo de Alderete, La Florida, 14/03/2025, 14:40, 14:10, La Florida-488,3454.5, 0.5 hrs, 0.543 , 22.16 
-70.611713,-33.5405075,0, Av. Américo Vespucio, La Florida, 14/03/2025, 18:55, 18:30, La Florida-748,3460.5, 0.42 hrs, 0.586 , 15.67 
-70.5865989708516,-33.526300000152,0, Vicente Valdés, La Florida, 14/03/2025, 08:35, 07:50, La Florida-116,3510.0, 0.75 hrs, 0.463 , 20.89 
-70.5484550022349,-33.5132949952728,0, Las Perdices, La Florida, 14/03/2025, 07:45, 07:05, La Florida-46,3736.5, 0.67 hrs, 0.456 , 18.74 
-70.5761974995649,-33.5501515000094,0, José Miguel Carrera, La Florida, 14/03/2025, 19:50, 18:55, La Florida-787,3796.5, 0.92 hrs, 0.417 , 16.99 
-70.5736925079189,-33.5276815028675,0, Gerónimo de Alderete, La Florida, 14/03/2025, 14:15, 13:30, La Florida-434,3852.0, 0.75 hrs, 0.432 , 20.82 
-70.5649875003978,-33.5198120049823,0, Orompello, La Florida, 14/03/2025, 14:00, 13:20, La Florida-413,3933.0, 0.67 hrs, 0.439 , 22.36 
-70.601758665324,-33.5285500006207,0, Gerónimo de Alderete, La Florida, 14/03/2025, 17:35, 17:15, La Florida-635,4011.0, 0.33 hrs, 0.579 , 18.97 
-70.601693361022,-33.5285340001364,0, Gerónimo de Alderete, La Florida, 14/03/2025, 17:05, 16:15, La Florida-579,4024.0, 0.83 hrs, 0.408 , 23.42 
-70.5840685036868,-33.5490969998762,0, John Kennedy, La Florida, 14/03/2025, 18:35, 18:15, La Florida-719,4159.5, 0.33 hrs, 0.565 , 23.38 
-70.591007969677,-33.5356315112882,0, Rojas Magallanes, La Florida, 14/03/2025, 20:05, 19:30, La Florida-826,4174.0, 0.58 hrs, 0.44 , 21.05 
-70.5603805,-33.522306,0, Av. Walker Martínez, La Florida, 14/03/2025, 08:30, 07:50, La Florida-120,4210.5, 0.67 hrs, 0.422 , 23.68 
-70.579966491685,-33.5207480122537,0, Av. La Florida lateral, La Florida, 14/03/2025, 08:20, 07:40, La Florida-81,4311.0, 0.67 hrs, 0.415 , 16.34 
-70.5866385012752,-33.5326249999728,0, Av. Santa Julia, La Florida, 14/03/2025, 18:00, 17:30, La Florida-659,4435.5, 0.5 hrs, 0.443 , 19.07 
-70.5880165000002,-33.5502115,0, José Miguel Carrera, La Florida, 14/03/2025, 08:20, 07:50, La Florida-104,4660.0, 0.5 hrs, 0.429 , 21.00 
-70.5889459993919,-33.550230499981,0, José Miguel Carrera, La Florida, 14/03/2025, 14:25, 13:25, La Florida-428,4759.0, 1.0 hrs, 0.341 , 16.75 
-70.598285,-33.5199235,0, Serafín Zamora, La Florida, 14/03/2025, 13:10, 12:25, La Florida-342,4762.0, 0.75 hrs, 0.369 , 23.35 
-70.5693906020865,-33.5436315015848,0, Santa Amalia, La Florida, 14/03/2025, 13:45, 13:00, La Florida-383,4797.0, 0.75 hrs, 0.367 , 20.57 
-70.5972274908563,-33.5223880213823,0, Av. Walker Martínez, La Florida, 14/03/2025, 14:55, 14:15, La Florida-492,4818.0, 0.67 hrs, 0.378 , 22.21 
-70.5731024986123,-33.5462260028949,0, México, La Florida, 14/03/2025, 21:35, 20:35, La Florida-904,4819.5, 1.0 hrs, 0.337 , 12.30 
-70.5866385012752,-33.5326249999728,0, Av. Santa Julia, La Florida, 14/03/2025, 20:50, 20:25, La Florida-884,4864.5, 0.42 hrs, 0.443 , 20.66 
-70.5608180002024,-33.5095899980788,0, Av. Tobalaba, La Florida, 14/03/2025, 09:05, 08:50, La Florida-229,4962.5, 0.25 hrs, 0.556 , 19.24 
-70.5771675,-33.5501315,0, José Miguel Carrera, La Florida, 14/03/2025, 18:25, 17:45, La Florida-675,4982.0, 0.67 hrs, 0.366 , 17.28 
-70.5496725000296,-33.5268525003804,0, Las Nalcas Norte, La Florida, 14/03/2025, 08:25, 08:05, La Florida-160,4995.0, 0.33 hrs, 0.478 , 23.76 
-70.56927,-33.544739,0, Av. La Florida lateral, La Florida, 14/03/2025, 08:25, 07:40, La Florida-82,5020.5, 0.75 hrs, 0.351 , 22.06 
-70.595934999923,-33.5284454999876,0, Gerónimo de Alderete, La Florida, 14/03/2025, 21:25, 20:35, La Florida-906,5034.0, 0.83 hrs, 0.34 , 17.61 
-70.5809455,-33.5500415,0, José Miguel Carrera, La Florida, 14/03/2025, 14:05, 13:40, La Florida-446,5163.5, 0.42 hrs, 0.42 , 20.57 
-70.6110875003937,-33.5147724962883,0, Punta Arenas, La Florida, 14/03/2025, 18:05, 17:20, La Florida-648,5206.5, 0.75 hrs, 0.337 , 19.68 
-70.5982849992314,-33.5199234996405,0, Serafín Zamora, La Florida, 14/03/2025, 15:15, 14:45, La Florida-521,5224.0, 0.5 hrs, 0.385 , 22.43 
-70.6034725,-33.5103245,0, Exequiel Fernández, La Florida, 14/03/2025, 08:05, 07:30, La Florida-65,5295.0, 0.58 hrs, 0.36 , 15.96 
-70.5536704980924,-33.5251055001647,0, Lo Cañas, La Florida, 14/03/2025, 14:05, 13:25, La Florida-425,5371.5, 0.67 hrs, 0.34 , 19.24 
-70.598285,-33.5199235,0, Serafín Zamora, La Florida, 14/03/2025, 09:30, 09:00, La Florida-241,5476.5, 0.5 hrs, 0.369 , 22.07 
-70.5746104998073,-33.5207919986448,0, Vecinal, La Florida, 14/03/2025, 14:05, 13:35, La Florida-442,5476.5, 0.5 hrs, 0.369 , 15.78 
-70.5564820000069,-33.5235529989276,0, Av. Tobalaba, La Florida, 14/03/2025, 14:20, 13:20, La Florida-411,5591.0, 1.0 hrs, 0.294 , 15.91 
-70.5844124996902,-33.5313425014641,0, Alonso de Ercilla, La Florida, 14/03/2025, 14:20, 13:45, La Florida-459,5649.5, 0.58 hrs, 0.339 , 16.19 
-70.56927,-33.544739,0, Av. La Florida lateral, La Florida, 14/03/2025, 14:10, 13:40, La Florida-449,5759.0, 0.5 hrs, 0.351 , 16.05 
-70.5991702345737,-33.5285009999791,0, Gerónimo de Alderete, La Florida, 14/03/2025, 08:50, 07:50, La Florida-105,5821.0, 1.0 hrs, 0.282 , 15.24 
-70.5975615028963,-33.5619955003004,0, María Elena, La Florida, 14/03/2025, 18:45, 18:30, La Florida-749,5836.0, 0.25 hrs, 0.469 , 24.95 
-70.598285,-33.5199235,0, Serafín Zamora, La Florida, 14/03/2025, 20:10, 19:45, La Florida-838,5908.5, 0.42 hrs, 0.369 , 23.74 
-70.599271999319,-33.5621729999254,0, María Elena, La Florida, 14/03/2025, 18:10, 17:35, La Florida-664,6046.5, 0.58 hrs, 0.316 , 19.91 
-70.5407604952896,-33.5157119691888,0, Av. Canal Las Perdices, La Florida, 14/03/2025, 07:40, 07:15, La Florida-56,6291.5, 0.42 hrs, 0.342 , 18.59 
-70.5585209798588,-33.5180464971472,0, Palena, La Florida, 14/03/2025, 21:25, 19:45, La Florida-844,6297.0, 1.67 hrs, 0.232 , 11.93 
-70.599271999319,-33.5621729999254,0, María Elena, La Florida, 14/03/2025, 14:20, 13:50, La Florida-467,6319.0, 0.5 hrs, 0.316 , 24.59 
