index,split,X,Y,Ranking Regional,Largo_km_log1p,duracion_min,hora_central,hora_sin,hora_cos,Comuna_Cerrillos,Comuna_Colina,Comuna_Conchalí,Comuna_El Bosque,Comuna_Estación Central,Comuna_Huechuraba,Comuna_Independencia,Comuna_La Cisterna,Comuna_La Florida,Comuna_La Granja,Comuna_La Pintana,Comuna_La Reina,Comuna_Lampa,Comuna_Las Condes,Comuna_Lo Barnechea,Comuna_Macul,Comuna_Maipú,Comuna_Melipilla,Comuna_Paine,Comuna_Peñaflor,Comuna_Peñalolén,Comuna_Providencia,Comuna_Pudahuel,Comuna_Puente Alto,Comuna_Quilicura,Comuna_Quinta Normal,Comuna_Recoleta,Comuna_Renca,Comuna_San Bernardo,Comuna_San Miguel,Comuna_San Ramón,Comuna_Santiago,Comuna_Vitacura,Comuna___RARE__,Comuna_Ñuñoa,peak_Valle
1174,train,0.4559740269676768,0.3182994451265953,1.1215423845530639,-0.7855310143621941,-0.5083602296976414,-1.310320962658963,1.392786751849687,-0.15286106775513944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,train,0.5311755516371611,-1.111532151953558,1.761130858168834,-0.9675868373344821,-0.5885003700984474,-0.8374744611072613,0.9184219649794494,-1.0288710828846903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,train,0.4851732292705836,0.261607671704664,-1.519789119001386,1.813508094235317,0.16281344615910856,-1.271721248246579,1.3646137688296638,-0.2400728774058448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1556,train,-0.7845111030970836,-3.3935141283997936,0.5408459839384242,-0.4662915289843326,-0.5083602296976414,-1.310320962658963,1.392786751849687,-0.15286106775513944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,train,-0.9392841299953659,-0.27616253402413565,0.0704437150540815,-0.10496113169332756,-0.5083602296976414,0.21436775663019705,-0.5256571610176788,-0.8738415570308524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,train,0.7644942647136298,-1.38393329812213,-0.28011832547883325,0.2730056002975888,-0.5083602296976414,-1.271721248246579,1.3646137688296638,-0.2400728774058448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,train,-0.8277786521098077,-0.04569399182030296,-0.9476107738332938,0.1601135649826309,0.9942674028174706,1.2565600457645596,-0.986919573539875,1.5547173473672058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,train,1.0161003249466594,0.46336687614113414,-1.4208034401915055,1.9286451947070222,-0.167764632994216,1.1407609025274081,-1.0198763065682999,1.258599758117083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,train,0.17139406196045687,0.436693848122402,0.3061588700835445,-0.7539331185753342,-0.007484352192604165,0.9284624732592979,-1.0232489162700549,0.7060475596754423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,train,0.7033838980025645,0.42967761779005964,0.35168640781509186,-0.12874447326618432,-0.5885003700984474,0.5135155433261713,-0.8210377879029337,-0.3039948499500489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733,train,1.2950136090509006,1.08899206520744,0.6849186114050305,-0.36661027081919373,-0.5885003700984474,-0.10407988727196928,-0.11435817387060634,-1.2514228925011102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
969,train,-0.6930239314563275,-2.6534896791734286,-0.5328695914013913,0.1555562931223746,-0.2579222909451228,-1.0883726047877562,1.2031199317792889,-0.6204979504669376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,train,0.8878464135247405,0.5159190124725184,-1.067157276134841,0.8259035533710835,-0.167764632994216,-1.3103209626589631,1.392786751849687,-0.15286106775513944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,train,-0.8427951008324008,0.04591912205103198,-0.05600534941966781,-0.4013227785079644,-0.167764632994216,1.1407609025274081,-1.0198763065682999,1.258599758117083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,train,-1.9889625051939304,1.9352273153425468,0.28295451214294937,-0.5370017239705023,-0.3380624313459287,-1.6384185351642253,1.5409402368625855,0.6560548695158666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1951,train,0.7869777234848284,-0.7317897416677553,0.15356818717039056,-0.3320846056758299,-0.4182025717467347,-1.2234716052310992,1.326448716180575,-0.34586330075811755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,train,1.1887668719296487,0.8880165070256169,0.12845460990556928,-0.5624454696432446,-0.167764632994216,0.6582644723726102,-0.9215533274597251,0.027732436160330602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1916,train,0.5438556556899431,-0.556353009583755,-0.4227223226960348,-0.15740137814701827,-0.007484352192604165,1.7197566187131652,-0.6526659411517273,2.5894272374123504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2235,train,-1.0211143933894127,1.0303567800477549,-0.3955526630820469,0.4102874409754448,-0.5083602296976414,0.3494667570735401,-0.6723699321190558,-0.6387801419965433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99,train,0.6942219202258391,0.4434162347599577,-1.4863043493149575,1.0240306396763135,2.9176307724368136,0.4363161145014036,-0.7554128715196178,-0.46766894117687485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3318,train,0.5354174848123614,0.24503884689691224,1.6799156053767512,-0.9242829775147908,-0.5885003700984474,-0.02688045844720155,-0.22064278131733728,-1.1846220974795045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2592,train,0.06435931543863824,-0.005947493762958315,-0.007687414214251406,-0.6808044452005586,0.49339152531243335,1.2565600457645596,-0.986919573539875,1.5547173473672058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,train,-2.5110204114942243,-1.9489693858732118,0.27003056594818753,-0.27332669977869267,-0.5083602296976414,0.7354639011973784,-0.962387450524697,0.2154007183995019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
104,train,0.7241632495460809,0.4181351116888968,-1.2965573210918633,0.8012170833611932,0.5835491832633397,0.6872142581818989,-0.9379385999908261,0.09735461619629118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1463,train,-0.7585735202010012,0.13439776552130323,-0.7681441573560329,-0.08126564898920684,1.0844250607683772,0.45561597170759605,-0.7725645173594925,-0.4277198260078714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1461,train,-0.7816342094333816,0.32412479622278356,-0.7757810346529377,0.049835320827495914,0.4132513849116272,1.7294065473162614,-0.6426503641282243,2.6071332309218733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1677,train,0.7378970436177081,-1.6861725745857414,0.11185908808729556,0.08680579708526255,-0.5885003700984474,0.16611811361471718,-0.4686335249877166,-0.9477171852144611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
589,train,0.45619389913504427,0.6473043619137915,-0.7170358246767475,1.3006720859456442,-0.5885003700984474,0.3591166856766363,-0.6820560014850033,-0.6204979504669372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
630,train,0.5127604211264476,0.7614509202264808,0.16443605101598574,-0.4462309657265282,-0.3380624313459287,0.021369184568277924,-0.2852612899220063,-1.1345559905618896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1725,train,1.0237734816981203,1.4115583012460988,0.09423552509443851,-0.12874447326618432,-0.5083602296976414,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,train,-0.4123792832517897,-1.003788594254475,-0.15557848032931013,-0.36166664061418424,-0.08762449259341008,-1.339270748468251,1.4125048455370777,-0.08605611992581746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,train,-0.6610673259935229,1.2501076642765538,-0.3959932521568683,-0.19099705473332565,-0.007484352192604165,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,train,-0.6042538493344745,0.1567508031979617,-1.2491205640360898,0.7390820168652178,0.49339152531243335,-1.310320962658963,1.392786751849687,-0.15286106775513944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,train,0.3902048165089749,0.5366635570303019,1.0768960249711592,-0.7644484649851915,-0.5083602296976414,-0.8471243897103571,0.930505250371584,-1.015927130816574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,train,-0.7683402108627868,1.1880494242098623,1.5207160863412759,-0.9893488934029546,-0.5083602296976414,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,train,0.9363734916784016,0.5065829511807157,-1.10710401891865,0.5446925991102903,0.333111244510821,-1.2331215338341954,1.3343391033444238,-0.32500536773677907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,train,1.2957144582727702,1.0635665851688512,-1.1373578020563881,1.1149599140505622,-0.2579222909451228,0.6293146865633223,-0.903902248389293,-0.04089431039682116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3208,train,0.73624328227756,0.15002844847107744,-0.940855074686032,0.2415955906183085,0.49339152531243335,1.06356147370264,-1.029695718300109,1.0580068726616056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2091,train,-0.4349772685846599,-1.4717728209351684,-1.5087743921308503,1.4365106656213569,0.5835491832633397,-1.165572033612524,1.2764768018139037,-0.46766894117687435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,train,0.5959872990835471,0.5491184011728029,1.1516493046658614,-1.1103781419985632,-0.167764632994216,0.27226732824877276,-0.5909847136576335,-0.7780226007801608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3337,train,-0.9874350235291424,-0.3200590979735338,-1.537706408044124,1.707013785237187,0.333111244510821,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,train,0.8444377477357198,0.7627512010218743,1.7903566001319888,-0.98390145369254,-0.5885003700984474,-0.72167531787011,0.7677367026479229,-1.165352165991966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,train,-0.37615284782432323,0.159292346879288,1.138578495446159,-0.644550397042103,-0.5885003700984474,0.5328154005323634,-0.8361760212947473,-0.2615260781050059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2336,train,-0.24121533558153205,-0.9929575086339372,1.9629206544370472,-1.099280630798775,-0.5885003700984474,-1.1848718908187155,1.293628447653778,-0.4277198260078719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,train,0.7980221799130821,-0.7532868896621727,-0.011212126812822815,-0.6652418984476688,0.4132513849116272,0.9381124018623933,-1.0247061812791538,0.7310902425575614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2982,train,0.8502594587550885,0.8173283038166661,-0.16027809712740532,-0.02475109949581271,-0.4182025717467347,0.12751839920233352,-0.42144488534842445,-1.0027483812026823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2084,train,-0.6595830140368969,-1.3978420414271435,-1.735090313564123,3.2236732500871366,0.49339152531243335,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,train,-1.9481859185541646,1.8543953844295074,0.603850221637888,-0.8652135281685658,-0.08762449259341008,-1.6094687493549373,1.5347392689036485,0.5813421065535803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3423,train,-0.9491745951797286,-0.314909056351027,-0.03382903265365603,-0.0013495417133908723,-0.5083602296976414,-0.09442995866887306,-0.12781660373298565,-1.243982875623816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
626,train,0.5662933225213429,0.835490085917737,0.05663859070967681,-0.43622416202227454,-0.2579222909451228,-0.5286767458081908,0.49865106530164327,-1.3112374906547872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2428,train,0.8429528128657731,0.011549472721415713,0.550979532659317,-0.4713164880141271,-0.5083602296976414,-1.2910211054527712,1.378966417452221,-0.19674160973221475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,train,0.6888667545922134,0.1854395392768383,-0.018555278059846584,0.23259297879174406,-0.5885003700984474,0.6679144009757064,-0.9271566246751402,0.05083288625307384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1819,train,0.40315984882208217,-1.0990980978293685,-0.8010414749426994,-0.12874447326618432,2.9977709128376198,0.5810650435478428,-0.8717228215554012,-0.15286106775513997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,train,-2.5432797121871658,-1.9653680883607074,1.031074761189731,-0.5777603035165744,-0.5885003700984474,-0.7602750322824939,0.8190602047940385,-1.123791113894044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1663,train,0.26393912162595473,0.7930629532373711,1.6700757827057393,-0.9188904930664732,-0.5885003700984474,-1.165572033612524,1.2764768018139037,-0.46766894117687435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,train,-1.2027046631241032,0.4116034741493102,-0.8913622352810918,0.9317938036421055,-0.4182025717467347,0.8416131158314343,-1.0032862570205556,0.4823651457475954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,train,-0.3155967974413276,1.1331205847041508,-0.6287711466875218,-0.02475109949581271,0.16281344615910856,0.9477623304654895,-1.0260105158015946,0.7561598453887218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,train,0.6776479208237381,-0.45660497625336627,0.8892050790972318,-0.6756127331619781,-0.5083602296976414,1.507458189445055,-0.8435498385353777,2.154727505038795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,train,-0.16605052648182747,0.30854064439394,-0.6234840777896647,0.5102760987101655,-0.4182025717467347,-1.2620713196434832,1.357239951589033,-0.26152607810500644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1834,train,0.20855036437070756,-0.9397248700345355,0.02873461597098649,-0.3370054803885907,-0.3380624313459287,1.1214610453212166,-1.0232489162700549,1.2086070679575085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
